,date,price
19454,1497378300,146.175
19455,1497378360,146.14
19456,1497378420,146.13
19457,1497378480,146.13
19458,1497378540,146.16
19459,1497378600,146.2
19460,1497378660,146.215
19461,1497378720,146.24
19462,1497378780,146.11
19463,1497378840,146.21
19464,1497378900,146.221
19465,1497378960,146.22
19466,1497379020,146.32
19467,1497379080,146.28
19468,1497379140,146.33
19469,1497379200,146.35
19470,1497379260,146.37
19471,1497379320,146.34
19472,1497379380,146.37
19473,1497379440,146.37
19474,1497379500,146.42
19475,1497379560,146.44
19476,1497379620,146.4441
19477,1497379680,146.42
19478,1497379740,146.3899
19479,1497379800,146.425
19480,1497379860,146.4134
19481,1497379920,146.44
19482,1497379980,146.41
19483,1497380040,146.4
19484,1497380100,146.39
19485,1497380160,146.37
19486,1497380220,146.32
19487,1497380280,146.36
19488,1497380340,146.38
19489,1497380400,146.398
19490,1497380460,146.39
19491,1497380520,146.4
19492,1497380580,146.43
19493,1497380640,146.42
19494,1497380700,146.42
19495,1497380760,146.3939
19496,1497380820,146.395
19497,1497380880,146.38
19498,1497380940,146.41
19499,1497381000,146.3992
19500,1497381060,146.37
19501,1497381120,146.34
19502,1497381180,146.355
19503,1497381240,146.3541
19504,1497381300,146.33
19505,1497381360,146.3346
19506,1497381420,146.3146
19507,1497381480,146.31
19508,1497381540,146.36
19509,1497381600,146.28
19510,1497381660,146.33
19511,1497381720,146.35
19512,1497381780,146.37
19513,1497381840,146.38
19514,1497381900,146.3898
19515,1497381960,146.38
19516,1497382020,146.38
19517,1497382080,146.405
19518,1497382140,146.48
19519,1497382200,146.6086
19520,1497382260,146.575
19521,1497382320,146.591
19522,1497382380,146.625
19523,1497382440,146.6301
19524,1497382500,146.65
19525,1497382560,146.7266
19526,1497382620,146.78
19527,1497382680,146.7966
19528,1497382740,146.83
19529,1497382800,146.8
19530,1497382860,146.79
19531,1497382920,146.66
19532,1497382980,146.7354
19533,1497383040,146.65
19534,1497383100,146.6765
19535,1497383160,146.65
19536,1497383220,146.65
19537,1497383280,146.705
19538,1497383340,146.73
19539,1497383400,146.655
19540,1497383460,146.645
19541,1497383520,146.615
19542,1497383580,146.43
19543,1497383640,146.47
19544,1497383700,146.47
19545,1497383760,146.48
19546,1497383820,146.5128
19547,1497383880,146.4799
19548,1497383940,146.49
19549,1497384000,146.59
19550,1497447000,147.49
19551,1497447060,147.135
19552,1497447120,146.8832
19553,1497447180,146.94
19554,1497447240,146.89
19555,1497447300,146.88
19556,1497447360,146.74
19557,1497447420,146.65
19558,1497447480,146.52
19559,1497447540,146.305
19560,1497447600,146.3056
19561,1497447660,146.28
19562,1497447720,146.39
19563,1497447780,146.5002
19564,1497447840,146.285
19565,1497447900,146.29
19566,1497447960,146.4899
19567,1497448020,146.68
19568,1497448080,146.55
19569,1497448140,146.56
19570,1497448200,146.43
19571,1497448260,146.4
19572,1497448320,146.3
19573,1497448380,146.33
19574,1497448440,146.4482
19575,1497448500,146.5
19576,1497448560,146.56
19577,1497448620,146.59
19578,1497448680,146.6699
19579,1497448740,146.6599
19580,1497448800,146.6
19581,1497448860,146.53
19582,1497448920,146.515
19583,1497448980,146.47
19584,1497449040,146.39
19585,1497449100,146.39
19586,1497449160,146.3457
19587,1497449220,146.4
19588,1497449280,146.45
19589,1497449340,146.32
19590,1497449400,146.3543
19591,1497449460,146.27
19592,1497449520,146.21
19593,1497449580,146.12
19594,1497449640,146.04
19595,1497449700,145.91
19596,1497449760,145.86
19597,1497449820,145.82
19598,1497449880,145.9449
19599,1497449940,145.9685
19600,1497450000,146.025
19601,1497450060,145.95
19602,1497450120,145.9356
19603,1497450180,145.9406
19604,1497450240,145.98
19605,1497450300,145.977
19606,1497450360,145.9
19607,1497450420,145.88
19608,1497450480,145.88
19609,1497450540,145.87
19610,1497450600,145.78
19611,1497450660,145.71
19612,1497450720,145.72
19613,1497450780,145.72
19614,1497450840,145.7149
19615,1497450900,145.66
19616,1497450960,145.59
19617,1497451020,145.705
19618,1497451080,145.74
19619,1497451140,145.88
19620,1497451200,145.9
19621,1497451260,145.8354
19622,1497451320,145.78
19623,1497451380,145.76
19624,1497451440,145.89
19625,1497451500,145.94
19626,1497451560,145.78
19627,1497451620,145.82
19628,1497451680,145.82
19629,1497451740,145.84
19630,1497451800,145.8947
19631,1497451860,145.99
19632,1497451920,145.93
19633,1497451980,145.9399
19634,1497452040,145.94299999999998
19635,1497452100,145.91
19636,1497452160,145.75
19637,1497452220,145.79
19638,1497452280,145.61
19639,1497452340,145.69
19640,1497452400,145.74
19641,1497452460,145.68
19642,1497452520,145.67
19643,1497452580,145.63
19644,1497452640,145.625
19645,1497452700,145.57
19646,1497452760,145.62
19647,1497452820,145.595
19648,1497452880,145.53
19649,1497452940,145.5
19650,1497453000,145.55
19651,1497453060,145.62
19652,1497453120,145.58
19653,1497453180,145.66
19654,1497453240,145.61
19655,1497453300,145.44
19656,1497453360,145.49
19657,1497453420,145.59
19658,1497453480,145.61
19659,1497453540,145.66
19660,1497453600,145.67
19661,1497453660,145.67
19662,1497453720,145.65
19663,1497453780,145.63
19664,1497453840,145.55
19665,1497453900,145.525
19666,1497453960,145.53
19667,1497454020,145.48
19668,1497454080,145.46
19669,1497454140,145.47
19670,1497454200,145.57
19671,1497454260,145.5172
19672,1497454320,145.6593
19673,1497454380,145.71
19674,1497454440,145.72
19675,1497454500,145.78
19676,1497454560,145.765
19677,1497454620,145.77
19678,1497454680,145.76
19679,1497454740,145.81
19680,1497454800,145.73
19681,1497454860,145.8601
19682,1497454920,145.83
19683,1497454980,145.8812
19684,1497455040,145.885
19685,1497455100,145.86
19686,1497455160,145.8999
19687,1497455220,145.9
19688,1497455280,145.91
19689,1497455340,145.95
19690,1497455400,146.0
19691,1497455460,146.09
19692,1497455520,146.09
19693,1497455580,146.14
19694,1497455640,146.1267
19695,1497455700,146.14
19696,1497455760,146.153
19697,1497455820,146.1549
19698,1497455880,146.09
19699,1497455940,146.04
19700,1497456000,146.1
19701,1497456060,146.05
19702,1497456120,145.98
19703,1497456180,145.89
19704,1497456240,145.9289
19705,1497456300,145.8799
19706,1497456360,145.8889
19707,1497456420,145.8247
19708,1497456480,145.87
19709,1497456540,145.855
19710,1497456600,145.82
19711,1497456660,145.79
19712,1497456720,145.65
19713,1497456780,145.64
19714,1497456840,145.6698
19715,1497456900,145.63
19716,1497456960,145.59
19717,1497457020,145.5747
19718,1497457080,145.54
19719,1497457140,145.52
19720,1497457200,145.52
19721,1497457260,145.5658
19722,1497457320,145.51
19723,1497457380,145.51
19724,1497457440,145.41899999999998
19725,1497457500,145.5
19726,1497457560,145.52
19727,1497457620,145.57
19728,1497457680,145.64
19729,1497457740,145.66
19730,1497457800,145.6101
19731,1497457860,145.57
19732,1497457920,145.62
19733,1497457980,145.6401
19734,1497458040,145.6701
19735,1497458100,145.69
19736,1497458160,145.73
19737,1497458220,145.71
19738,1497458280,145.71
19739,1497458340,145.6841
19740,1497458400,145.71
19741,1497458460,145.71
19742,1497458520,145.72
19743,1497458580,145.72
19744,1497458640,145.77
19745,1497458700,145.775
19746,1497458760,145.7468
19747,1497458820,145.79
19748,1497458880,145.785
19749,1497458940,145.779
19750,1497459000,145.81
19751,1497459060,145.78
19752,1497459120,145.746
19753,1497459180,145.65
19754,1497459240,145.67
19755,1497459300,145.67
19756,1497459360,145.67
19757,1497459420,145.6094
19758,1497459480,145.6148
19759,1497459540,145.55
19760,1497459600,145.51
19761,1497459660,145.5433
19762,1497459720,145.635
19763,1497459780,145.65
19764,1497459840,145.61
19765,1497459900,145.58
19766,1497459960,145.61
19767,1497460020,145.64
19768,1497460080,145.71
19769,1497460140,145.65
19770,1497460200,145.64
19771,1497460260,145.7
19772,1497460320,145.71
19773,1497460380,145.735
19774,1497460440,145.72799999999998
19775,1497460500,145.76
19776,1497460560,145.7599
19777,1497460620,145.81
19778,1497460680,145.83
19779,1497460740,145.7869
19780,1497460800,145.8099
19781,1497460860,145.85
19782,1497460920,145.808
19783,1497460980,145.78
19784,1497461040,145.76
19785,1497461100,145.785
19786,1497461160,145.78
19787,1497461220,145.7644
19788,1497461280,145.7844
19789,1497461340,145.75
19790,1497461400,145.75
19791,1497461460,145.77
19792,1497461520,145.755
19793,1497461580,145.7766
19794,1497461640,145.77
19795,1497461700,145.773
19796,1497461760,145.72
19797,1497461820,145.7
19798,1497461880,145.69
19799,1497461940,145.71
19800,1497462000,145.73
19801,1497462060,145.73
19802,1497462120,145.7353
19803,1497462180,145.79
19804,1497462240,145.79
19805,1497462300,145.82
19806,1497462360,145.82
19807,1497462420,145.82
19808,1497462480,145.74
19809,1497462540,145.749
19810,1497462600,145.775
19811,1497462660,145.7401
19812,1497462720,145.67
19813,1497462780,145.6844
19814,1497462840,145.64
19815,1497462900,145.68
19816,1497462960,145.66
19817,1497463020,145.57
19818,1497463080,145.55
19819,1497463140,145.6
19820,1497463200,145.59
19821,1497463260,145.57
19822,1497463320,145.4
19823,1497463380,145.63
19824,1497463440,145.94
19825,1497463500,145.89
19826,1497463560,146.0095
19827,1497463620,145.93
19828,1497463680,146.02
19829,1497463740,145.98
19830,1497463800,145.8344
19831,1497463860,145.86
19832,1497463920,145.69
19833,1497463980,145.66
19834,1497464040,145.65
19835,1497464100,145.64
19836,1497464160,145.47
19837,1497464220,145.36
19838,1497464280,145.32
19839,1497464340,145.3388
19840,1497464400,145.3867
19841,1497464460,145.47
19842,1497464520,145.46
19843,1497464580,145.38
19844,1497464640,145.47
19845,1497464700,145.48
19846,1497464760,145.47
19847,1497464820,145.55
19848,1497464880,145.59
19849,1497464940,145.53
19850,1497465000,145.56
19851,1497465060,145.41
19852,1497465120,145.48
19853,1497465180,145.44
19854,1497465240,145.48
19855,1497465300,145.49
19856,1497465360,145.31
19857,1497465420,145.0984
19858,1497465480,145.2585
19859,1497465540,145.15
19860,1497465600,145.27
19861,1497465660,145.195
19862,1497465720,145.17
19863,1497465780,145.03
19864,1497465840,145.0754
19865,1497465900,145.01
19866,1497465960,144.92
19867,1497466020,144.9
19868,1497466080,144.7046
19869,1497466140,144.87
19870,1497466200,144.66
19871,1497466260,144.7411
19872,1497466320,144.77
19873,1497466380,144.81
19874,1497466440,144.98
19875,1497466500,145.11
19876,1497466560,145.01
19877,1497466620,144.955
19878,1497466680,144.8708
19879,1497466740,144.94
19880,1497466800,144.77
19881,1497466860,144.74
19882,1497466920,144.77
19883,1497466980,144.7122
19884,1497467040,144.8259
19885,1497467100,144.87
19886,1497467160,144.89
19887,1497467220,144.78
19888,1497467280,144.7665
19889,1497467340,144.75
19890,1497467400,144.5201
19891,1497467460,144.185
19892,1497467520,144.1066
19893,1497467580,144.21
19894,1497467640,144.15
19895,1497467700,143.98
19896,1497467760,143.97
19897,1497467820,144.08
19898,1497467880,144.18
19899,1497467940,144.0
19900,1497468000,143.99
19901,1497468060,144.07
19902,1497468120,144.14
19903,1497468180,144.34
19904,1497468240,144.36
19905,1497468300,144.36
19906,1497468360,144.4
19907,1497468420,144.23
19908,1497468480,144.28
19909,1497468540,144.41
19910,1497468600,144.4
19911,1497468660,144.37
19912,1497468720,144.2325
19913,1497468780,144.28
19914,1497468840,144.34
19915,1497468900,144.5
19916,1497468960,144.6846
19917,1497469020,144.6501
19918,1497469080,144.78
19919,1497469140,144.7101
19920,1497469200,144.82
19921,1497469260,144.7811
19922,1497469320,144.74
19923,1497469380,144.595
19924,1497469440,144.625
19925,1497469500,144.75
19926,1497469560,144.67
19927,1497469620,144.65
19928,1497469680,144.6862
19929,1497469740,144.84
19930,1497469800,145.11
19931,1497469860,145.0201
19932,1497469920,144.96
19933,1497469980,145.06
19934,1497470040,145.125
19935,1497470100,145.2989
19936,1497470160,145.165
19937,1497470220,145.07
19938,1497470280,145.0301
19939,1497470340,144.98
19940,1497470400,145.16
19941,1497533400,143.17
19942,1497533460,143.63
19943,1497533520,143.75
19944,1497533580,143.8901
19945,1497533640,144.0101
19946,1497533700,143.8
19947,1497533760,143.94
19948,1497533820,143.85
19949,1497533880,143.8001
19950,1497533940,144.0
19951,1497534000,144.07
19952,1497534060,144.03
19953,1497534120,143.72
19954,1497534180,143.3
19955,1497534240,143.43
19956,1497534300,143.18
19957,1497534360,142.9698
19958,1497534420,142.9899
19959,1497534480,143.36
19960,1497534540,143.48
19961,1497534600,143.4211
19962,1497534660,143.73
19963,1497534720,143.8
19964,1497534780,144.0088
19965,1497534840,143.94
19966,1497534900,143.94
19967,1497534960,143.7499
19968,1497535020,143.87
19969,1497535080,143.915
19970,1497535140,143.88
19971,1497535200,143.8355
19972,1497535260,143.865
19973,1497535320,143.83
19974,1497535380,143.9595
19975,1497535440,143.76
19976,1497535500,143.58
19977,1497535560,143.65
19978,1497535620,143.56
19979,1497535680,143.54
19980,1497535740,143.59
19981,1497535800,143.6795
19982,1497535860,143.5798
19983,1497535920,143.395
19984,1497535980,143.2883
19985,1497536040,143.39
19986,1497536100,143.4
19987,1497536160,143.1399
19988,1497536220,143.13
19989,1497536280,143.19
19990,1497536340,143.2584
19991,1497536400,143.185
19992,1497536460,143.0934
19993,1497536520,143.0756
19994,1497536580,142.95
19995,1497536640,142.7
19996,1497536700,142.42
19997,1497536760,142.36
19998,1497536820,142.47
19999,1497536880,142.5208
20000,1497536940,142.565
20001,1497537000,142.62
20002,1497537060,142.55
20003,1497537120,142.65
20004,1497537180,142.66
20005,1497537240,142.685
20006,1497537300,142.48
20007,1497537360,142.47
20008,1497537420,142.33
20009,1497537480,142.43
20010,1497537540,142.78
20011,1497537600,142.79
20012,1497537660,142.845
20013,1497537720,142.71200000000002
20014,1497537780,142.94
20015,1497537840,142.98
20016,1497537900,142.988
20017,1497537960,143.0034
20018,1497538020,142.9099
20019,1497538080,142.96
20020,1497538140,143.045
20021,1497538200,143.14
20022,1497538260,143.1199
20023,1497538320,143.01
20024,1497538380,142.96
20025,1497538440,143.0236
20026,1497538500,142.97
20027,1497538560,143.005
20028,1497538620,142.96
20029,1497538680,143.115
20030,1497538740,143.13
20031,1497538800,143.2
20032,1497538860,143.2112
20033,1497538920,143.25
20034,1497538980,143.29
20035,1497539040,143.2544
20036,1497539100,143.28
20037,1497539160,143.2653
20038,1497539220,143.22
20039,1497539280,143.17
20040,1497539340,143.18
20041,1497539400,143.025
20042,1497539460,143.05
20043,1497539520,143.093
20044,1497539580,143.22
20045,1497539640,143.3901
20046,1497539700,143.39
20047,1497539760,143.58
20048,1497539820,143.4651
20049,1497539880,143.38
20050,1497539940,143.42
20051,1497540000,143.47
20052,1497540060,143.49
20053,1497540120,143.55
20054,1497540180,143.57
20055,1497540240,143.555
20056,1497540300,143.4444
20057,1497540360,143.43
20058,1497540420,143.32
20059,1497540480,143.335
20060,1497540540,143.3098
20061,1497540600,143.42700000000002
20062,1497540660,143.3335
20063,1497540720,143.3812
20064,1497540780,143.36
20065,1497540840,143.34
20066,1497540900,143.31
20067,1497540960,143.22
20068,1497541020,143.29
20069,1497541080,143.2683
20070,1497541140,143.3
20071,1497541200,143.2572
20072,1497541260,143.29
20073,1497541320,143.2776
20074,1497541380,143.27
20075,1497541440,143.2
20076,1497541500,143.3066
20077,1497541560,143.19
20078,1497541620,143.155
20079,1497541680,143.16
20080,1497541740,143.125
20081,1497541800,143.135
20082,1497541860,143.16
20083,1497541920,143.0943
20084,1497541980,143.1
20085,1497542040,143.0091
20086,1497542100,143.04
20087,1497542160,143.03
20088,1497542220,143.13
20089,1497542280,143.2273
20090,1497542340,143.225
20091,1497542400,143.12
20092,1497542460,143.17
20093,1497542520,143.11
20094,1497542580,143.11
20095,1497542640,143.11
20096,1497542700,143.12
20097,1497542760,143.1621
20098,1497542820,143.2144
20099,1497542880,143.2029
20100,1497542940,143.1346
20101,1497543000,143.18
20102,1497543060,143.1293
20103,1497543120,143.07
20104,1497543180,143.09
20105,1497543240,143.1365
20106,1497543300,143.11
20107,1497543360,143.17
20108,1497543420,143.255
20109,1497543480,143.31
20110,1497543540,143.326
20111,1497543600,143.3456
20112,1497543660,143.29
20113,1497543720,143.2168
20114,1497543780,143.26
20115,1497543840,143.3299
20116,1497543900,143.27100000000002
20117,1497543960,143.3
20118,1497544020,143.3242
20119,1497544080,143.31
20120,1497544140,143.33
20121,1497544200,143.439
20122,1497544260,143.417
20123,1497544320,143.35
20124,1497544380,143.29
20125,1497544440,143.28
20126,1497544500,143.3031
20127,1497544560,143.2527
20128,1497544620,143.3799
20129,1497544680,143.315
20130,1497544740,143.39
20131,1497544800,143.33
20132,1497544860,143.275
20133,1497544920,143.27
20134,1497544980,143.34
20135,1497545040,143.45
20136,1497545100,143.5
20137,1497545160,143.5
20138,1497545220,143.49
20139,1497545280,143.51
20140,1497545340,143.48
20141,1497545400,143.49
20142,1497545460,143.505
20143,1497545520,143.555
20144,1497545580,143.52
20145,1497545640,143.5466
20146,1497545700,143.615
20147,1497545760,143.6493
20148,1497545820,143.6501
20149,1497545880,143.64
20150,1497545940,143.68
20151,1497546000,143.72
20152,1497546060,143.67
20153,1497546120,143.65
20154,1497546180,143.665
20155,1497546240,143.73
20156,1497546300,143.72
20157,1497546360,143.88
20158,1497546420,143.821
20159,1497546480,143.7725
20160,1497546540,143.7799
20161,1497546600,143.775
20162,1497546660,143.88
20163,1497546720,143.92
20164,1497546780,143.865
20165,1497546840,143.94
20166,1497546900,143.96
20167,1497546960,143.9
20168,1497547020,143.95
20169,1497547080,143.86
20170,1497547140,143.8
20171,1497547200,143.85
20172,1497547260,143.82
20173,1497547320,143.7818
20174,1497547380,143.7501
20175,1497547440,143.76
20176,1497547500,143.81
20177,1497547560,143.75
20178,1497547620,143.761
20179,1497547680,143.78
20180,1497547740,143.71
20181,1497547800,143.666
20182,1497547860,143.67
20183,1497547920,143.69
20184,1497547980,143.65
20185,1497548040,143.61
20186,1497548100,143.65
20187,1497548160,143.6536
20188,1497548220,143.75
20189,1497548280,143.6535
20190,1497548340,143.675
20191,1497548400,143.7
20192,1497548460,143.72
20193,1497548520,143.67
20194,1497548580,143.65
20195,1497548640,143.63
20196,1497548700,143.589
20197,1497548760,143.54
20198,1497548820,143.47
20199,1497548880,143.51
20200,1497548940,143.5
20201,1497549000,143.56
20202,1497549060,143.56
20203,1497549120,143.49
20204,1497549180,143.515
20205,1497549240,143.505
20206,1497549300,143.45
20207,1497549360,143.54
20208,1497549420,143.5999
20209,1497549480,143.6889
20210,1497549540,143.715
20211,1497549600,143.66
20212,1497549660,143.645
20213,1497549720,143.61
20214,1497549780,143.58
20215,1497549840,143.6109
20216,1497549900,143.7057
20217,1497549960,143.66
20218,1497550020,143.625
20219,1497550080,143.65
20220,1497550140,143.6954
20221,1497550200,143.69
20222,1497550260,143.65
20223,1497550320,143.6447
20224,1497550380,143.73
20225,1497550440,143.7743
20226,1497550500,143.815
20227,1497550560,143.85
20228,1497550620,143.72
20229,1497550680,143.74
20230,1497550740,143.8
20231,1497550800,143.75
20232,1497550860,143.78
20233,1497550920,143.85
20234,1497550980,143.935
20235,1497551040,144.0
20236,1497551100,144.0
20237,1497551160,144.03
20238,1497551220,144.0693
20239,1497551280,144.015
20240,1497551340,143.985
20241,1497551400,143.95
20242,1497551460,143.93
20243,1497551520,143.9898
20244,1497551580,143.99
20245,1497551640,143.98
20246,1497551700,143.92
20247,1497551760,143.86
20248,1497551820,143.845
20249,1497551880,143.8964
20250,1497551940,143.86
20251,1497552000,143.86
20252,1497552060,143.87
20253,1497552120,143.86
20254,1497552180,143.87
20255,1497552240,143.845
20256,1497552300,143.84
20257,1497552360,143.7999
20258,1497552420,143.79
20259,1497552480,143.8401
20260,1497552540,143.95
20261,1497552600,143.97
20262,1497552660,143.94
20263,1497552720,143.92
20264,1497552780,143.97
20265,1497552840,143.99
20266,1497552900,143.95
20267,1497552960,143.86
20268,1497553020,143.84
20269,1497553080,143.82
20270,1497553140,143.795
20271,1497553200,143.8
20272,1497553260,143.7876
20273,1497553320,143.82
20274,1497553380,143.89
20275,1497553440,143.91
20276,1497553500,143.92
20277,1497553560,143.89
20278,1497553620,143.9
20279,1497553680,143.86
20280,1497553740,143.94
20281,1497553800,143.89
20282,1497553860,143.83
20283,1497553920,143.77
20284,1497553980,143.8
20285,1497554040,143.82
20286,1497554100,143.91
20287,1497554160,144.02
20288,1497554220,144.011
20289,1497554280,144.0101
20290,1497554340,144.04
20291,1497554400,144.13
20292,1497554460,144.31
20293,1497554520,144.39
20294,1497554580,144.33
20295,1497554640,144.32
20296,1497554700,144.39
20297,1497554760,144.41
20298,1497554820,144.47
20299,1497554880,144.46
20300,1497554940,144.39
20301,1497555000,144.37
20302,1497555060,144.39
20303,1497555120,144.365
20304,1497555180,144.37
20305,1497555240,144.3799
20306,1497555300,144.28
20307,1497555360,144.27
20308,1497555420,144.2
20309,1497555480,144.05
20310,1497555540,144.02
20311,1497555600,143.91
20312,1497555660,143.91
20313,1497555720,143.911
20314,1497555780,143.85
20315,1497555840,143.905
20316,1497555900,143.77
20317,1497555960,143.88
20318,1497556020,143.9759
20319,1497556080,143.94
20320,1497556140,144.0
20321,1497556200,143.99
20322,1497556260,144.03
20323,1497556320,144.18
20324,1497556380,144.225
20325,1497556440,144.1801
20326,1497556500,144.165
20327,1497556560,144.19
20328,1497556620,144.32
20329,1497556680,144.3
20330,1497556740,144.3
20331,1497556800,144.29
20332,1497619800,143.65
20333,1497619860,143.72899999999998
20334,1497619920,143.71
20335,1497619980,143.67
20336,1497620040,143.6675
20337,1497620100,143.58
20338,1497620160,143.77
20339,1497620220,143.5396
20340,1497620280,143.65
20341,1497620340,143.78
20342,1497620400,143.72
20343,1497620460,143.73
20344,1497620520,143.73
20345,1497620580,143.79
20346,1497620640,143.84
20347,1497620700,143.78
20348,1497620760,143.7605
20349,1497620820,144.015
20350,1497620880,144.0
20351,1497620940,144.0098
20352,1497621000,144.06
20353,1497621060,143.85
20354,1497621120,144.02
20355,1497621180,144.05
20356,1497621240,144.225
20357,1497621300,144.25
20358,1497621360,144.35
20359,1497621420,144.39
20360,1497621480,144.43
20361,1497621540,144.3
20362,1497621600,144.36
20363,1497621660,144.08
20364,1497621720,144.1199
20365,1497621780,143.9744
20366,1497621840,144.0501
20367,1497621900,144.14
20368,1497621960,144.0511
20369,1497622020,144.05
20370,1497622080,144.05
20371,1497622140,143.97
20372,1497622200,144.04
20373,1497622260,143.88
20374,1497622320,143.8
20375,1497622380,143.85
20376,1497622440,143.9035
20377,1497622500,143.88
20378,1497622560,143.93
20379,1497622620,143.91
20380,1497622680,143.83
20381,1497622740,143.675
20382,1497622800,143.55
20383,1497622860,143.59
20384,1497622920,143.645
20385,1497622980,143.685
20386,1497623040,143.54
20387,1497623100,143.44
20388,1497623160,143.45
20389,1497623220,143.4115
20390,1497623280,143.5
20391,1497623340,143.61
20392,1497623400,143.69
20393,1497623460,143.79
20394,1497623520,143.63
20395,1497623580,143.69
20396,1497623640,143.65
20397,1497623700,143.5383
20398,1497623760,143.6059
20399,1497623820,143.659
20400,1497623880,143.64
20401,1497623940,143.68
20402,1497624000,143.6599
20403,1497624060,143.65
20404,1497624120,143.72
20405,1497624180,143.62
20406,1497624240,143.6
20407,1497624300,143.61
20408,1497624360,143.69
20409,1497624420,143.635
20410,1497624480,143.53
20411,1497624540,143.47
20412,1497624600,143.4901
20413,1497624660,143.51
20414,1497624720,143.46
20415,1497624780,143.4
20416,1497624840,143.22
20417,1497624900,143.06
20418,1497624960,143.015
20419,1497625020,143.06
20420,1497625080,143.1101
20421,1497625140,143.0499
20422,1497625200,143.175
20423,1497625260,143.2142
20424,1497625320,143.22
20425,1497625380,143.18
20426,1497625440,143.1401
20427,1497625500,143.0893
20428,1497625560,143.015
20429,1497625620,143.1
20430,1497625680,143.03
20431,1497625740,143.03
20432,1497625800,143.02
20433,1497625860,143.02100000000002
20434,1497625920,143.05
20435,1497625980,143.04
20436,1497626040,143.0268
20437,1497626100,143.04
20438,1497626160,143.0399
20439,1497626220,143.115
20440,1497626280,143.22
20441,1497626340,143.32
20442,1497626400,143.22
20443,1497626460,143.3232
20444,1497626520,143.38
20445,1497626580,143.35
20446,1497626640,143.4
20447,1497626700,143.34
20448,1497626760,143.27
20449,1497626820,143.27
20450,1497626880,143.3025
20451,1497626940,143.3336
20452,1497627000,143.3851
20453,1497627060,143.31
20454,1497627120,143.36
20455,1497627180,143.43
20456,1497627240,143.47
20457,1497627300,143.5
20458,1497627360,143.485
20459,1497627420,143.53
20460,1497627480,143.54
20461,1497627540,143.57
20462,1497627600,143.59
20463,1497627660,143.56
20464,1497627720,143.59
20465,1497627780,143.52
20466,1497627840,143.39
20467,1497627900,143.39
20468,1497627960,143.3699
20469,1497628020,143.37
20470,1497628080,143.36
20471,1497628140,143.2909
20472,1497628200,143.27
20473,1497628260,143.3
20474,1497628320,143.19
20475,1497628380,143.21
20476,1497628440,143.26
20477,1497628500,143.235
20478,1497628560,143.3448
20479,1497628620,143.37
20480,1497628680,143.32
20481,1497628740,143.2836
20482,1497628800,143.38
20483,1497628860,143.38
20484,1497628920,143.4
20485,1497628980,143.375
20486,1497629040,143.34
20487,1497629100,143.33
20488,1497629160,143.43
20489,1497629220,143.38
20490,1497629280,143.42
20491,1497629340,143.435
20492,1497629400,143.46
20493,1497629460,143.42
20494,1497629520,143.4458
20495,1497629580,143.415
20496,1497629640,143.4258
20497,1497629700,143.42
20498,1497629760,143.4399
20499,1497629820,143.32
20500,1497629880,143.31
20501,1497629940,143.3
20502,1497630000,143.35
20503,1497630060,143.37
20504,1497630120,143.37
20505,1497630180,143.37
20506,1497630240,143.4
20507,1497630300,143.4457
20508,1497630360,143.3511
20509,1497630420,143.2881
20510,1497630480,143.35
20511,1497630540,143.33
20512,1497630600,143.38
20513,1497630660,143.33
20514,1497630720,143.3
20515,1497630780,143.21
20516,1497630840,143.23
20517,1497630900,143.33
20518,1497630960,143.25
20519,1497631020,143.3101
20520,1497631080,143.35
20521,1497631140,143.28
20522,1497631200,143.32
20523,1497631260,143.33
20524,1497631320,143.35
20525,1497631380,143.35
20526,1497631440,143.3551
20527,1497631500,143.37
20528,1497631560,143.3
20529,1497631620,143.25
20530,1497631680,143.26
20531,1497631740,143.25
20532,1497631800,143.2
20533,1497631860,143.26
20534,1497631920,143.26
20535,1497631980,143.2499
20536,1497632040,143.27
20537,1497632100,143.25
20538,1497632160,143.2
20539,1497632220,143.15
20540,1497632280,143.13
20541,1497632340,143.05
20542,1497632400,143.03
20543,1497632460,143.11
20544,1497632520,143.06
20545,1497632580,143.04
20546,1497632640,143.05
20547,1497632700,143.09
20548,1497632760,143.07
20549,1497632820,143.095
20550,1497632880,143.13
20551,1497632940,143.07
20552,1497633000,143.1
20553,1497633060,143.04
20554,1497633120,143.05
20555,1497633180,142.95
20556,1497633240,142.9164
20557,1497633300,142.82
20558,1497633360,142.825
20559,1497633420,142.78
20560,1497633480,142.7001
20561,1497633540,142.83
20562,1497633600,142.9011
20563,1497633660,142.9299
20564,1497633720,142.8999
20565,1497633780,142.955
20566,1497633840,142.929
20567,1497633900,142.89
20568,1497633960,142.92
20569,1497634020,142.9799
20570,1497634080,142.9
20571,1497634140,142.95
20572,1497634200,142.91
20573,1497634260,142.86
20574,1497634320,142.77
20575,1497634380,142.79
20576,1497634440,142.76
20577,1497634500,142.85
20578,1497634560,142.85
20579,1497634620,142.86
20580,1497634680,142.87
20581,1497634740,142.87
20582,1497634800,142.88
20583,1497634860,142.9257
20584,1497634920,142.93
20585,1497634980,142.98
20586,1497635040,142.964
20587,1497635100,142.98
20588,1497635160,143.09
20589,1497635220,143.1249
20590,1497635280,143.09
20591,1497635340,143.09
20592,1497635400,143.06
20593,1497635460,143.09
20594,1497635520,143.16
20595,1497635580,143.18
20596,1497635640,143.18
20597,1497635700,143.1656
20598,1497635760,143.2
